ID,Vehicles
20171026153,29.0
20171026163,21.0
20171026173,18.0
20171026183,16.0
20171026193,14.0
20171026203,12.0
20171026213,10.0
20171026223,10.0
20171026233,13.0
20171027003,15.0
20171027013,20.0
20171027023,25.0
20171027033,44.0
20171027043,37.0
20171027053,44.0
20171027063,47.0
20171027073,40.0
20171027083,40.0
20171027093,45.0
20171027103,38.0
20171027113,34.0
20171027123,29.0
20171027133,32.0
20171027143,33.0
20171027153,26.0
20171027163,24.0
20171027173,16.0
20171027183,12.0
20171027193,13.0
20171027203,13.0
20171027213,13.0
20171027223,13.0
20171027233,12.0
20171028003,15.0
20171028013,24.0
20171028023,29.0
20171028033,36.0
20171028043,30.0
20171028053,34.0
20171028063,37.0
20171028073,36.0
20171028083,35.0
20171028093,33.0
20171028103,32.0
20171028113,35.0
20171028123,30.0
20171028133,27.0
20171028143,23.0
20171028153,27.0
20171028163,23.0
20171028173,19.0
20171028183,17.0
20171028193,13.0
20171028203,13.0
20171028213,13.0
20171028223,12.0
20171028233,17.0
20171029003,18.0
20171029013,21.0
20171029023,26.0
20171029033,31.0
20171029043,31.0
20171029053,27.0
20171029063,36.0
20171029073,36.0
20171029083,30.0
20171029093,30.0
20171029103,39.0
20171029113,28.0
20171029123,29.0
20171029133,26.0
20171029143,29.0
20171029153,29.0
20171029163,24.0
20171029173,18.0
20171029183,15.0
20171029193,11.0
20171029203,9.0
20171029213,13.0
20171029223,15.0
20171029233,16.0
20171030003,13.0
20171030013,19.0
20171030023,27.0
20171030033,32.0
20171030043,33.0
20171030053,37.0
20171030063,37.0
20171030073,35.0
20171030083,36.0
20171030093,40.0
20171030103,42.0
20171030113,37.0
20171030123,35.0
20171030133,32.0
20171030143,30.0
20171030153,43.0
20171030163,43.0
20171030173,44.0
20171030183,43.0
20171030193,35.0
20171030203,27.0
20171030213,24.0
20171030223,17.0
20171030233,16.0
20171031003,13.0
20171031013,13.0
20171031023,13.0
20171031033,15.0
20171031043,16.0
20171031053,21.0
20171031063,20.0
20171031073,23.0
20171031083,29.0
20171031093,31.0
20171031103,27.0
20171031113,25.0
20171031123,32.0
20171031133,32.0
20171031143,26.0
20171031153,26.0
20171031163,27.0
20171031173,29.0
20171031183,24.0
20171031193,22.0
20171031203,23.0
20171031213,21.0
20171031223,17.0
20171031233,17.0
20170701004,14.0
20170701014,9.0
20170701024,6.0
20170701034,7.0
20170701044,5.0
20170701054,2.0
20170701064,0.0
20170701074,5.0
20170701084,4.0
20170701094,4.0
20170701104,4.0
20170701114,2.0
20170701124,2.0
20170701134,5.0
20170701144,8.0
20170701154,11.0
20170701164,8.0
20170701174,10.0
20170701184,13.0
20170701194,9.0
20170701204,22.0
20170701214,15.0
20170701224,13.0
20170701234,9.0
20170702004,20.0
20170702014,22.0
20170702024,11.0
20170702034,12.0
20170702044,7.0
20170702054,6.0
20170702064,6.0
20170702074,5.0
20170702084,3.0
20170702094,5.0
20170702104,5.0
20170702114,7.0
20170702124,5.0
20170702134,10.0
20170702144,5.0
20170702154,9.0
20170702164,4.0
20170702174,9.0
20170702184,4.0
20170702194,6.0
20170702204,6.0
20170702214,9.0
20170702224,8.0
20170702234,7.0
20170703004,7.0
20170703014,12.0
20170703024,11.0
20170703034,13.0
20170703044,12.0
20170703054,12.0
20170703064,8.0
20170703074,7.0
20170703084,4.0
20170703094,3.0
20170703104,3.0
20170703114,4.0
20170703124,5.0
20170703134,3.0
20170703144,8.0
20170703154,10.0
20170703164,5.0
20170703174,9.0
20170703184,9.0
20170703194,10.0
20170703204,8.0
20170703214,4.0
20170703224,4.0
20170703234,8.0
20170704004,10.0
20170704014,7.0
20170704024,8.0
20170704034,6.0
20170704044,10.0
20170704054,7.0
20170704064,3.0
20170704074,2.0
20170704084,5.0
20170704094,6.0
20170704104,5.0
20170704114,2.0
20170704124,5.0
20170704134,3.0
20170704144,4.0
20170704154,6.0
20170704164,9.0
20170704174,10.0
20170704184,7.0
20170704194,13.0
20170704204,13.0
20170704214,13.0
20170704224,11.0
20170704234,7.0
20170705004,9.0
20170705014,7.0
20170705024,8.0
20170705034,11.0
20170705044,6.0
20170705054,8.0
20170705064,4.0
20170705074,4.0
20170705084,6.0
20170705094,4.0
20170705104,2.0
20170705114,5.0
20170705124,2.0
20170705134,6.0
20170705144,5.0
20170705154,8.0
20170705164,10.0
20170705174,9.0
20170705184,9.0
20170705194,7.0
20170705204,14.0
20170705214,6.0
20170705224,11.0
20170705234,9.0
20170706004,10.0
20170706014,11.0
20170706024,8.0
20170706034,12.0
20170706044,10.0
20170706054,7.0
20170706064,6.0
20170706074,8.0
20170706084,2.0
20170706094,3.0
20170706104,2.0
20170706114,4.0
20170706124,4.0
20170706134,6.0
20170706144,7.0
20170706154,8.0
20170706164,5.0
20170706174,16.0
20170706184,7.0
20170706194,11.0
20170706204,9.0
20170706214,13.0
20170706224,10.0
20170706234,10.0
20170707004,11.0
20170707014,13.0
20170707024,14.0
20170707034,13.0
20170707044,11.0
20170707054,7.0
20170707064,8.0
20170707074,4.0
20170707084,3.0
20170707094,7.0
20170707104,2.0
20170707114,4.0
20170707124,5.0
20170707134,10.0
20170707144,10.0
20170707154,9.0
20170707164,13.0
20170707174,13.0
20170707184,11.0
20170707194,33.0
20170707204,25.0
20170707214,28.0
20170707224,20.0
20170707234,15.0
20170708004,15.0
20170708014,12.0
20170708024,10.0
20170708034,16.0
20170708044,10.0
20170708054,6.0
20170708064,2.0
20170708074,3.0
20170708084,6.0
20170708094,7.0
20170708104,6.0
20170708114,7.0
20170708124,6.0
20170708134,5.0
20170708144,8.0
20170708154,12.0
20170708164,10.0
20170708174,12.0
20170708184,7.0
20170708194,12.0
20170708204,11.0
20170708214,12.0
20170708224,12.0
20170708234,8.0
20170709004,17.0
20170709014,17.0
20170709024,10.0
20170709034,10.0
20170709044,14.0
20170709054,10.0
20170709064,5.0
20170709074,5.0
20170709084,4.0
20170709094,5.0
20170709104,5.0
20170709114,5.0
20170709124,4.0
20170709134,3.0
20170709144,5.0
20170709154,12.0
20170709164,11.0
20170709174,12.0
20170709184,6.0
20170709194,14.0
20170709204,10.0
20170709214,6.0
20170709224,9.0
20170709234,9.0
20170710004,10.0
20170710014,10.0
20170710024,7.0
20170710034,9.0
20170710044,6.0
20170710054,6.0
20170710064,5.0
20170710074,3.0
20170710084,4.0
20170710094,3.0
20170710104,5.0
20170710114,4.0
20170710124,6.0
20170710134,6.0
20170710144,6.0
20170710154,5.0
20170710164,8.0
20170710174,5.0
20170710184,6.0
20170710194,7.0
20170710204,9.0
20170710214,6.0
20170710224,8.0
20170710234,5.0
20170711004,7.0
20170711014,8.0
20170711024,8.0
20170711034,10.0
20170711044,5.0
20170711054,6.0
20170711064,6.0
20170711074,5.0
20170711084,3.0
20170711094,1.0
20170711104,6.0
20170711114,5.0
20170711124,6.0
20170711134,3.0
20170711144,6.0
20170711154,10.0
20170711164,9.0
20170711174,7.0
20170711184,10.0
20170711194,9.0
20170711204,12.0
20170711214,10.0
20170711224,12.0
20170711234,11.0
20170712004,7.0
20170712014,9.0
20170712024,8.0
20170712034,10.0
20170712044,10.0
20170712054,9.0
20170712064,5.0
20170712074,5.0
20170712084,4.0
20170712094,1.0
20170712104,1.0
20170712114,1.0
20170712124,6.0
20170712134,3.0
20170712144,4.0
20170712154,9.0
20170712164,12.0
20170712174,33.0
20170712184,18.0
20170712194,15.0
20170712204,12.0
20170712214,10.0
20170712224,13.0
20170712234,15.0
20170713004,12.0
20170713014,8.0
20170713024,10.0
20170713034,11.0
20170713044,8.0
20170713054,6.0
20170713064,9.0
20170713074,4.0
20170713084,6.0
20170713094,4.0
20170713104,4.0
20170713114,5.0
20170713124,8.0
20170713134,6.0
20170713144,7.0
20170713154,12.0
20170713164,13.0
20170713174,10.0
20170713184,14.0
20170713194,15.0
20170713204,17.0
20170713214,16.0
20170713224,14.0
20170713234,11.0
20170714004,15.0
20170714014,23.0
20170714024,17.0
20170714034,22.0
20170714044,18.0
20170714054,14.0
20170714064,11.0
20170714074,10.0
20170714084,5.0
20170714094,5.0
20170714104,4.0
20170714114,7.0
20170714124,6.0
20170714134,8.0
20170714144,14.0
20170714154,12.0
20170714164,15.0
20170714174,20.0
20170714184,17.0
20170714194,17.0
20170714204,16.0
20170714214,19.0
20170714224,17.0
20170714234,19.0
20170715004,9.0
20170715014,13.0
20170715024,12.0
20170715034,15.0
20170715044,11.0
20170715054,9.0
20170715064,7.0
20170715074,5.0
20170715084,6.0
20170715094,5.0
20170715104,5.0
20170715114,6.0
20170715124,4.0
20170715134,5.0
20170715144,7.0
20170715154,15.0
20170715164,14.0
20170715174,9.0
20170715184,11.0
20170715194,10.0
20170715204,14.0
20170715214,16.0
20170715224,16.0
20170715234,17.0
20170716004,11.0
20170716014,30.0
20170716024,16.0
20170716034,22.0
20170716044,12.0
20170716054,14.0
20170716064,9.0
20170716074,6.0
20170716084,7.0
20170716094,5.0
20170716104,2.0
20170716114,0.0
20170716124,5.0
20170716134,4.0
20170716144,4.0
20170716154,4.0
20170716164,2.0
20170716174,2.0
20170716184,5.0
20170716194,8.0
20170716204,11.0
20170716214,8.0
20170716224,10.0
20170716234,14.0
20170717004,9.0
20170717014,22.0
20170717024,15.0
20170717034,13.0
20170717044,9.0
20170717054,20.0
20170717064,22.0
20170717074,11.0
20170717084,12.0
20170717094,7.0
20170717104,6.0
20170717114,6.0
20170717124,5.0
20170717134,3.0
20170717144,5.0
20170717154,5.0
20170717164,7.0
20170717174,5.0
20170717184,10.0
20170717194,5.0
20170717204,9.0
20170717214,4.0
20170717224,9.0
20170717234,4.0
20170718004,6.0
20170718014,6.0
20170718024,9.0
20170718034,8.0
20170718044,7.0
20170718054,7.0
20170718064,12.0
20170718074,11.0
20170718084,13.0
20170718094,12.0
20170718104,12.0
20170718114,8.0
20170718124,7.0
20170718134,4.0
20170718144,3.0
20170718154,3.0
20170718164,4.0
20170718174,5.0
20170718184,3.0
20170718194,8.0
20170718204,10.0
20170718214,5.0
20170718224,9.0
20170718234,9.0
20170719004,10.0
20170719014,8.0
20170719024,4.0
20170719034,4.0
20170719044,8.0
20170719054,10.0
20170719064,7.0
20170719074,8.0
20170719084,6.0
20170719094,10.0
20170719104,7.0
20170719114,3.0
20170719124,2.0
20170719134,5.0
20170719144,6.0
20170719154,5.0
20170719164,2.0
20170719174,5.0
20170719184,3.0
20170719194,4.0
20170719204,6.0
20170719214,9.0
20170719224,10.0
20170719234,7.0
20170720004,13.0
20170720014,13.0
20170720024,13.0
20170720034,11.0
20170720044,7.0
20170720054,9.0
20170720064,7.0
20170720074,8.0
20170720084,11.0
20170720094,6.0
20170720104,8.0
20170720114,4.0
20170720124,4.0
20170720134,6.0
20170720144,4.0
20170720154,2.0
20170720164,5.0
20170720174,2.0
20170720184,6.0
20170720194,5.0
20170720204,8.0
20170720214,10.0
20170720224,9.0
20170720234,9.0
20170721004,7.0
20170721014,14.0
20170721024,6.0
20170721034,11.0
20170721044,9.0
20170721054,10.0
20170721064,11.0
20170721074,8.0
20170721084,12.0
20170721094,10.0
20170721104,7.0
20170721114,6.0
20170721124,8.0
20170721134,2.0
20170721144,3.0
20170721154,2.0
20170721164,4.0
20170721174,4.0
20170721184,6.0
20170721194,7.0
20170721204,8.0
20170721214,5.0
20170721224,16.0
20170721234,7.0
20170722004,11.0
20170722014,9.0
20170722024,13.0
20170722034,10.0
20170722044,10.0
20170722054,11.0
20170722064,13.0
20170722074,14.0
20170722084,13.0
20170722094,11.0
20170722104,7.0
20170722114,8.0
20170722124,4.0
20170722134,3.0
20170722144,7.0
20170722154,2.0
20170722164,4.0
20170722174,5.0
20170722184,10.0
20170722194,10.0
20170722204,9.0
20170722214,13.0
20170722224,13.0
20170722234,11.0
20170723004,33.0
20170723014,25.0
20170723024,28.0
20170723034,20.0
20170723044,15.0
20170723054,15.0
20170723064,12.0
20170723074,10.0
20170723084,16.0
20170723094,10.0
20170723104,6.0
20170723114,2.0
20170723124,3.0
20170723134,6.0
20170723144,7.0
20170723154,6.0
20170723164,7.0
20170723174,6.0
20170723184,5.0
20170723194,8.0
20170723204,12.0
20170723214,10.0
20170723224,12.0
20170723234,7.0
20170724004,12.0
20170724014,11.0
20170724024,12.0
20170724034,12.0
20170724044,8.0
20170724054,17.0
20170724064,17.0
20170724074,10.0
20170724084,10.0
20170724094,14.0
20170724104,10.0
20170724114,5.0
20170724124,5.0
20170724134,4.0
20170724144,5.0
20170724154,5.0
20170724164,5.0
20170724174,4.0
20170724184,3.0
20170724194,5.0
20170724204,12.0
20170724214,11.0
20170724224,12.0
20170724234,6.0
20170725004,14.0
20170725014,10.0
20170725024,6.0
20170725034,9.0
20170725044,9.0
20170725054,10.0
20170725064,10.0
20170725074,7.0
20170725084,9.0
20170725094,6.0
20170725104,6.0
20170725114,5.0
20170725124,3.0
20170725134,4.0
20170725144,3.0
20170725154,5.0
20170725164,4.0
20170725174,6.0
20170725184,6.0
20170725194,6.0
20170725204,5.0
20170725214,8.0
20170725224,5.0
20170725234,6.0
20170726004,7.0
20170726014,9.0
20170726024,6.0
20170726034,8.0
20170726044,5.0
20170726054,7.0
20170726064,8.0
20170726074,8.0
20170726084,10.0
20170726094,5.0
20170726104,6.0
20170726114,6.0
20170726124,5.0
20170726134,3.0
20170726144,1.0
20170726154,6.0
20170726164,5.0
20170726174,6.0
20170726184,3.0
20170726194,6.0
20170726204,10.0
20170726214,9.0
20170726224,7.0
20170726234,10.0
20170727004,9.0
20170727014,12.0
20170727024,10.0
20170727034,12.0
20170727044,11.0
20170727054,7.0
20170727064,9.0
20170727074,8.0
20170727084,10.0
20170727094,10.0
20170727104,9.0
20170727114,5.0
20170727124,5.0
20170727134,4.0
20170727144,1.0
20170727154,1.0
20170727164,1.0
20170727174,6.0
20170727184,3.0
20170727194,4.0
20170727204,9.0
20170727214,12.0
20170727224,33.0
20170727234,18.0
20170728004,15.0
20170728014,12.0
20170728024,10.0
20170728034,13.0
20170728044,15.0
20170728054,12.0
20170728064,8.0
20170728074,10.0
20170728084,11.0
20170728094,8.0
20170728104,6.0
20170728114,9.0
20170728124,4.0
20170728134,6.0
20170728144,4.0
20170728154,4.0
20170728164,5.0
20170728174,8.0
20170728184,6.0
20170728194,7.0
20170728204,12.0
20170728214,13.0
20170728224,10.0
20170728234,14.0
20170729004,15.0
20170729014,17.0
20170729024,16.0
20170729034,14.0
20170729044,11.0
20170729054,15.0
20170729064,23.0
20170729074,17.0
20170729084,22.0
20170729094,18.0
20170729104,14.0
20170729114,11.0
20170729124,10.0
20170729134,5.0
20170729144,5.0
20170729154,4.0
20170729164,7.0
20170729174,6.0
20170729184,8.0
20170729194,14.0
20170729204,12.0
20170729214,15.0
20170729224,20.0
20170729234,17.0
20170730004,17.0
20170730014,16.0
20170730024,19.0
20170730034,17.0
20170730044,19.0
20170730054,9.0
20170730064,13.0
20170730074,12.0
20170730084,15.0
20170730094,11.0
20170730104,9.0
20170730114,7.0
20170730124,5.0
20170730134,6.0
20170730144,5.0
20170730154,5.0
20170730164,6.0
20170730174,4.0
20170730184,5.0
20170730194,7.0
20170730204,15.0
20170730214,14.0
20170730224,9.0
20170730234,11.0
20170731004,10.0
20170731014,14.0
20170731024,16.0
20170731034,16.0
20170731044,17.0
20170731054,11.0
20170731064,30.0
20170731074,16.0
20170731084,22.0
20170731094,12.0
20170731104,14.0
20170731114,9.0
20170731124,6.0
20170731134,7.0
20170731144,5.0
20170731154,3.0
20170731164,0.0
20170731174,5.0
20170731184,5.0
20170731194,4.0
20170731204,4.0
20170731214,2.0
20170731224,2.0
20170731234,5.0
20170801004,8.0
20170801014,11.0
20170801024,9.0
20170801034,11.0
20170801044,14.0
20170801054,10.0
20170801064,23.0
20170801074,16.0
20170801084,14.0
20170801094,9.0
20170801104,20.0
20170801114,22.0
20170801124,11.0
20170801134,12.0
20170801144,7.0
20170801154,6.0
20170801164,6.0
20170801174,5.0
20170801184,3.0
20170801194,5.0
20170801204,5.0
20170801214,7.0
20170801224,5.0
20170801234,10.0
20170802004,5.0
20170802014,9.0
20170802024,4.0
20170802034,9.0
20170802044,4.0
20170802054,6.0
20170802064,6.0
20170802074,9.0
20170802084,8.0
20170802094,7.0
20170802104,7.0
20170802114,12.0
20170802124,11.0
20170802134,13.0
20170802144,12.0
20170802154,12.0
20170802164,8.0
20170802174,7.0
20170802184,4.0
20170802194,3.0
20170802204,3.0
20170802214,4.0
20170802224,5.0
20170802234,3.0
20170803004,8.0
20170803014,10.0
20170803024,5.0
20170803034,9.0
20170803044,9.0
20170803054,10.0
20170803064,8.0
20170803074,4.0
20170803084,4.0
20170803094,8.0
20170803104,10.0
20170803114,7.0
20170803124,8.0
20170803134,6.0
20170803144,10.0
20170803154,7.0
20170803164,3.0
20170803174,2.0
20170803184,5.0
20170803194,6.0
20170803204,5.0
20170803214,2.0
20170803224,5.0
20170803234,3.0
20170804004,4.0
20170804014,6.0
20170804024,9.0
20170804034,10.0
20170804044,7.0
20170804054,13.0
20170804064,13.0
20170804074,13.0
20170804084,11.0
20170804094,7.0
20170804104,9.0
20170804114,7.0
20170804124,8.0
20170804134,11.0
20170804144,6.0
20170804154,8.0
20170804164,4.0
20170804174,4.0
20170804184,6.0
20170804194,4.0
20170804204,2.0
20170804214,5.0
20170804224,2.0
20170804234,6.0
20170805004,5.0
20170805014,8.0
20170805024,10.0
20170805034,9.0
20170805044,9.0
20170805054,7.0
20170805064,14.0
20170805074,6.0
20170805084,11.0
20170805094,9.0
20170805104,10.0
20170805114,11.0
20170805124,8.0
20170805134,12.0
20170805144,10.0
20170805154,7.0
20170805164,6.0
20170805174,8.0
20170805184,2.0
20170805194,3.0
20170805204,2.0
20170805214,4.0
20170805224,4.0
20170805234,6.0
20170806004,7.0
20170806014,8.0
20170806024,5.0
20170806034,16.0
20170806044,7.0
20170806054,11.0
20170806064,9.0
20170806074,13.0
20170806084,10.0
20170806094,10.0
20170806104,11.0
20170806114,13.0
20170806124,14.0
20170806134,13.0
20170806144,11.0
20170806154,7.0
20170806164,8.0
20170806174,4.0
20170806184,3.0
20170806194,7.0
20170806204,2.0
20170806214,4.0
20170806224,5.0
20170806234,10.0
20170807004,10.0
20170807014,9.0
20170807024,13.0
20170807034,13.0
20170807044,11.0
20170807054,33.0
20170807064,25.0
20170807074,28.0
20170807084,20.0
20170807094,15.0
20170807104,15.0
20170807114,12.0
20170807124,10.0
20170807134,16.0
20170807144,10.0
20170807154,6.0
20170807164,2.0
20170807174,3.0
20170807184,6.0
20170807194,7.0
20170807204,6.0
20170807214,7.0
20170807224,6.0
20170807234,5.0
20170808004,8.0
20170808014,12.0
20170808024,10.0
20170808034,12.0
20170808044,7.0
20170808054,12.0
20170808064,11.0
20170808074,12.0
20170808084,12.0
20170808094,8.0
20170808104,17.0
20170808114,17.0
20170808124,10.0
20170808134,10.0
20170808144,14.0
20170808154,10.0
20170808164,5.0
20170808174,5.0
20170808184,4.0
20170808194,5.0
20170808204,5.0
20170808214,5.0
20170808224,4.0
20170808234,3.0
20170809004,5.0
20170809014,12.0
20170809024,11.0
20170809034,12.0
20170809044,6.0
20170809054,14.0
20170809064,10.0
20170809074,6.0
20170809084,9.0
20170809094,9.0
20170809104,10.0
20170809114,10.0
20170809124,7.0
20170809134,9.0
20170809144,6.0
20170809154,6.0
20170809164,5.0
20170809174,3.0
20170809184,4.0
20170809194,3.0
20170809204,5.0
20170809214,4.0
20170809224,6.0
20170809234,6.0
20170810004,6.0
20170810014,5.0
20170810024,8.0
20170810034,5.0
20170810044,6.0
20170810054,7.0
20170810064,9.0
20170810074,6.0
20170810084,8.0
20170810094,5.0
20170810104,7.0
20170810114,8.0
20170810124,8.0
20170810134,10.0
20170810144,5.0
20170810154,6.0
20170810164,6.0
20170810174,5.0
20170810184,3.0
20170810194,1.0
20170810204,6.0
20170810214,5.0
20170810224,6.0
20170810234,3.0
20170811004,6.0
20170811014,10.0
20170811024,9.0
20170811034,7.0
20170811044,10.0
20170811054,9.0
20170811064,12.0
20170811074,10.0
20170811084,12.0
20170811094,11.0
20170811104,7.0
20170811114,9.0
20170811124,8.0
20170811134,10.0
20170811144,10.0
20170811154,9.0
20170811164,5.0
20170811174,5.0
20170811184,4.0
20170811194,1.0
20170811204,1.0
20170811214,1.0
20170811224,6.0
20170811234,3.0
20170812004,4.0
20170812014,9.0
20170812024,12.0
20170812034,33.0
20170812044,18.0
20170812054,15.0
20170812064,12.0
20170812074,10.0
20170812084,13.0
20170812094,15.0
20170812104,12.0
20170812114,8.0
20170812124,10.0
20170812134,11.0
20170812144,8.0
20170812154,6.0
20170812164,9.0
20170812174,4.0
20170812184,6.0
20170812194,4.0
20170812204,4.0
20170812214,5.0
20170812224,8.0
20170812234,6.0
20170813004,7.0
20170813014,12.0
20170813024,13.0
20170813034,10.0
20170813044,14.0
20170813054,15.0
20170813064,17.0
20170813074,16.0
20170813084,14.0
20170813094,11.0
20170813104,15.0
20170813114,23.0
20170813124,17.0
20170813134,22.0
20170813144,18.0
20170813154,14.0
20170813164,11.0
20170813174,10.0
20170813184,5.0
20170813194,5.0
20170813204,4.0
20170813214,7.0
20170813224,6.0
20170813234,8.0
20170814004,14.0
20170814014,12.0
20170814024,15.0
20170814034,20.0
20170814044,17.0
20170814054,17.0
20170814064,16.0
20170814074,19.0
20170814084,17.0
20170814094,19.0
20170814104,9.0
20170814114,13.0
20170814124,12.0
20170814134,15.0
20170814144,11.0
20170814154,9.0
20170814164,7.0
20170814174,5.0
20170814184,6.0
20170814194,5.0
20170814204,5.0
20170814214,6.0
20170814224,4.0
20170814234,5.0
20170815004,7.0
20170815014,15.0
20170815024,14.0
20170815034,9.0
20170815044,11.0
20170815054,10.0
20170815064,14.0
20170815074,16.0
20170815084,16.0
20170815094,17.0
20170815104,11.0
20170815114,30.0
20170815124,16.0
20170815134,22.0
20170815144,12.0
20170815154,14.0
20170815164,9.0
20170815174,6.0
20170815184,7.0
20170815194,5.0
20170815204,3.0
20170815214,0.0
20170815224,5.0
20170815234,5.0
20170816004,4.0
20170816014,4.0
20170816024,3.0
20170816034,2.0
20170816044,5.0
20170816054,8.0
20170816064,12.0
20170816074,9.0
20170816084,11.0
20170816094,14.0
20170816104,10.0
20170816114,23.0
20170816124,16.0
20170816134,14.0
20170816144,10.0
20170816154,21.0
20170816164,23.0
20170816174,11.0
20170816184,12.0
20170816194,7.0
20170816204,6.0
20170816214,6.0
20170816224,5.0
20170816234,3.0
20170817004,5.0
20170817014,5.0
20170817024,7.0
20170817034,5.0
20170817044,10.0
20170817054,5.0
20170817064,9.0
20170817074,4.0
20170817084,9.0
20170817094,4.0
20170817104,6.0
20170817114,6.0
20170817124,9.0
20170817134,8.0
20170817144,7.0
20170817154,7.0
20170817164,12.0
20170817174,11.0
20170817184,13.0
20170817194,12.0
20170817204,12.0
20170817214,8.0
20170817224,7.0
20170817234,4.0
20170818004,3.0
20170818014,3.0
20170818024,4.0
20170818034,5.0
20170818044,3.0
20170818054,8.0
20170818064,10.0
20170818074,5.0
20170818084,9.0
20170818094,9.0
20170818104,10.0
20170818114,8.0
20170818124,4.0
20170818134,4.0
20170818144,8.0
20170818154,10.0
20170818164,7.0
20170818174,8.0
20170818184,6.0
20170818194,10.0
20170818204,7.0
20170818214,3.0
20170818224,2.0
20170818234,5.0
20170819004,6.0
20170819014,5.0
20170819024,2.0
20170819034,5.0
20170819044,3.0
20170819054,4.0
20170819064,6.0
20170819074,9.0
20170819084,10.0
20170819094,7.0
20170819104,13.0
20170819114,13.0
20170819124,13.0
20170819134,11.0
20170819144,7.0
20170819154,9.0
20170819164,7.0
20170819174,8.0
20170819184,11.0
20170819194,6.0
20170819204,8.0
20170819214,4.0
20170819224,4.0
20170819234,6.0
20170820004,4.0
20170820014,2.0
20170820024,5.0
20170820034,2.0
20170820044,6.0
20170820054,5.0
20170820064,8.0
20170820074,10.0
20170820084,9.0
20170820094,9.0
20170820104,7.0
20170820114,14.0
20170820124,6.0
20170820134,11.0
20170820144,9.0
20170820154,10.0
20170820164,11.0
20170820174,8.0
20170820184,12.0
20170820194,10.0
20170820204,7.0
20170820214,6.0
20170820224,8.0
20170820234,2.0
20170821004,3.0
20170821014,2.0
20170821024,4.0
20170821034,4.0
20170821044,6.0
20170821054,7.0
20170821064,8.0
20170821074,5.0
20170821084,16.0
20170821094,7.0
20170821104,11.0
20170821114,9.0
20170821124,13.0
20170821134,10.0
20170821144,10.0
20170821154,11.0
20170821164,13.0
20170821174,14.0
20170821184,13.0
20170821194,11.0
20170821204,7.0
20170821214,8.0
20170821224,4.0
20170821234,3.0
20170822004,7.0
20170822014,2.0
20170822024,4.0
20170822034,5.0
20170822044,10.0
20170822054,10.0
20170822064,9.0
20170822074,13.0
20170822084,13.0
20170822094,11.0
20170822104,33.0
20170822114,25.0
20170822124,28.0
20170822134,20.0
20170822144,15.0
20170822154,15.0
20170822164,12.0
20170822174,10.0
20170822184,16.0
20170822194,10.0
20170822204,6.0
20170822214,2.0
20170822224,3.0
20170822234,6.0
20170823004,7.0
20170823014,6.0
20170823024,7.0
20170823034,6.0
20170823044,5.0
20170823054,8.0
20170823064,12.0
20170823074,10.0
20170823084,12.0
20170823094,7.0
20170823104,12.0
20170823114,11.0
20170823124,12.0
20170823134,12.0
20170823144,8.0
20170823154,17.0
20170823164,17.0
20170823174,10.0
20170823184,10.0
20170823194,14.0
20170823204,10.0
20170823214,5.0
20170823224,5.0
20170823234,4.0
20170824004,5.0
20170824014,5.0
20170824024,5.0
20170824034,4.0
20170824044,3.0
20170824054,5.0
20170824064,12.0
20170824074,11.0
20170824084,12.0
20170824094,6.0
20170824104,14.0
20170824114,10.0
20170824124,6.0
20170824134,9.0
20170824144,9.0
20170824154,10.0
20170824164,10.0
20170824174,7.0
20170824184,9.0
20170824194,6.0
20170824204,6.0
20170824214,5.0
20170824224,3.0
20170824234,4.0
20170825004,3.0
20170825014,5.0
20170825024,4.0
20170825034,6.0
20170825044,6.0
20170825054,6.0
20170825064,5.0
20170825074,8.0
20170825084,5.0
20170825094,6.0
20170825104,7.0
20170825114,9.0
20170825124,6.0
20170825134,8.0
20170825144,5.0
20170825154,7.0
20170825164,8.0
20170825174,8.0
20170825184,10.0
20170825194,5.0
20170825204,6.0
20170825214,6.0
20170825224,5.0
20170825234,3.0
20170826004,1.0
20170826014,6.0
20170826024,5.0
20170826034,6.0
20170826044,3.0
20170826054,6.0
20170826064,10.0
20170826074,9.0
20170826084,7.0
20170826094,10.0
20170826104,9.0
20170826114,12.0
20170826124,10.0
20170826134,12.0
20170826144,11.0
20170826154,7.0
20170826164,9.0
20170826174,8.0
20170826184,10.0
20170826194,10.0
20170826204,9.0
20170826214,5.0
20170826224,5.0
20170826234,4.0
20170827004,1.0
20170827014,1.0
20170827024,1.0
20170827034,6.0
20170827044,3.0
20170827054,4.0
20170827064,9.0
20170827074,12.0
20170827084,33.0
20170827094,18.0
20170827104,15.0
20170827114,12.0
20170827124,10.0
20170827134,13.0
20170827144,15.0
20170827154,12.0
20170827164,8.0
20170827174,10.0
20170827184,11.0
20170827194,8.0
20170827204,6.0
20170827214,9.0
20170827224,4.0
20170827234,6.0
20170828004,4.0
20170828014,4.0
20170828024,5.0
20170828034,8.0
20170828044,6.0
20170828054,7.0
20170828064,12.0
20170828074,13.0
20170828084,10.0
20170828094,14.0
20170828104,15.0
20170828114,17.0
20170828124,16.0
20170828134,14.0
20170828144,11.0
20170828154,15.0
20170828164,23.0
20170828174,17.0
20170828184,22.0
20170828194,18.0
20170828204,14.0
20170828214,11.0
20170828224,10.0
20170828234,5.0
20170829004,5.0
20170829014,4.0
20170829024,7.0
20170829034,6.0
20170829044,8.0
20170829054,14.0
20170829064,12.0
20170829074,15.0
20170829084,20.0
